x,y,z,row,pitch,yaw
0.94,0.0,0.6,0,0,-3.14159
0.94,0.0,0.6,0,0,-3.14159
0.94,0.0,0.6,0,0,-3.14159
1.0134409578323365,0.05398758411407472,0.7776485295295715,0,0,-3.1411022474945067
1.0134409578323365,0.05398758411407472,0.7776485295295715,0,0,-3.1411022474945067
1.0134409578323365,0.05398758411407472,0.7776485295295715,0,0,-3.1411022474945067
1.0387920081717337,0.07782466085548075,0.836843238834642,0,0,-3.137428738167918
1.0387920081717337,0.07782466085548075,0.836843238834642,0,0,-3.137428738167918
1.042150217889394,0.08094960420852859,0.8505993370816078,0,0,-3.138163013881744
1.042150217889394,0.08094960420852859,0.8505993370816078,0,0,-3.138163013881744
1.042150217889394,0.08094960420852859,0.8505993370816078,0,0,-3.138163013881744
1.0420901601580463,0.07894366579370003,0.8473498687957786,0,0,-3.139893934091108
1.0420901601580463,0.07894366579370003,0.8473498687957786,0,0,-3.139893934091108
1.0347724135012908,0.09811764498775388,0.8493579475425868,0,0,-3.120015466569456
1.0347724135012908,0.09811764498775388,0.8493579475425868,0,0,-3.120015466569456
1.0355441468692772,0.0756733352305235,0.8377593302551734,0,0,-3.140853993838236
1.0355441468692772,0.0756733352305235,0.8377593302551734,0,0,-3.140853993838236
1.0355441468692772,0.0756733352305235,0.8377593302551734,0,0,-3.140853993838236
1.0285032648037664,0.08568751466332704,0.838812237050753,0,0,-3.1297246960134486
1.0285032648037664,0.08568751466332704,0.838812237050753,0,0,-3.1297246960134486
1.0265894011153411,0.08262917363507034,0.8345595519874388,0,0,-3.1320092516563203
1.0265894011153411,0.08262917363507034,0.8345595519874388,0,0,-3.1320092516563203
1.0248149925736432,0.07967412169035025,0.8369703014302021,0,0,-3.13461800699815
1.0248149925736432,0.07967412169035025,0.8369703014302021,0,0,-3.13461800699815
1.0248149925736432,0.07967412169035025,0.8369703014302021,0,0,-3.13461800699815
1.022686662959555,0.07621572581560469,0.839394413516495,0,0,-3.137695463776506
1.022686662959555,0.07621572581560469,0.839394413516495,0,0,-3.137695463776506
1.022686662959555,0.07621572581560469,0.839394413516495,0,0,-3.137695463776506
1.0221023300716066,0.06388530746589538,0.835765800757865,0,0,-3.14857599088606
1.0221023300716066,0.06388530746589538,0.835765800757865,0,0,-3.14857599088606
1.0187896442681632,0.07026119566644294,0.8312459546389854,0,0,-3.142893379358595
1.0187896442681632,0.07026119566644294,0.8312459546389854,0,0,-3.142893379358595
1.0187896442681632,0.07026119566644294,0.8312459546389854,0,0,-3.142893379358595
1.0153777962344321,0.0768591332883061,0.8392334489005426,0,0,-3.1377702371846845
1.0153777962344321,0.0768591332883061,0.8592334484535078,0,0,-3.1377702371846845
1.0135909058883625,0.07992540646168403,0.8741185874226858,0,0,-3.1352169531590115
1.0135909058883625,0.07992540646168403,0.9091185875716974,0,0,-3.1352169531590115
1.014198282207314,0.07115475717359188,0.8718555716973795,0,0,-3.143473809728788
1.014198282207314,0.07115475717359188,0.9218555724424375,0,0,-3.143473809728788
1.013193735814186,0.06952046338079103,0.8725729611212782,0,0,-3.1438549153168496
1.013193735814186,0.06952046338079103,0.9225729618663363,0,0,-3.1438549153168496
1.013193735814186,0.06952046338079103,0.9575729620153479,0,0,-3.1438549153168496
1.017374123180161,0.06554291944881509,0.8779384864344066,0,0,-3.144710666460658
1.017374123180161,0.06554291944881509,0.9279384871794647,0,0,-3.144710666460658
1.017374123180161,0.06554291944881509,0.9479384867324299,0,0,-3.144710666460658
1.0180932104410427,0.07637576914831888,0.8773733087553816,0,0,-3.131676005018698
1.0180932104410427,0.07637576914831888,0.9173733078613119,0,0,-3.131676005018698
1.014412255338027,0.09056365239283942,0.8667284253966167,0,0,-3.119022132266681
1.014412255338027,0.09056365239283942,0.9167284261416747,0,0,-3.119022132266681
1.012341798752556,0.09278421101063854,0.8677731564208101,0,0,-3.1193765814177303
1.012341798752556,0.09278421101063854,0.9177731571658682,0,0,-3.1193765814177303
1.012341798752556,0.09278421101063854,0.9377731567188333,0,0,-3.1193765814177303
1.009430170315366,0.10534356844118806,0.9337511684239637,0,0,-3.1112675043584606
1.009430170315366,0.10534356844118806,0.9687511685729753,0,0,-3.1112675043584606
1.0067489533967255,0.09627625814369963,0.9911854922316932,0,0,-3.122606455004762
1.0067489533967255,0.09627625814369963,1.0411854929767512,0,0,-3.122606455004762
1.0067489533967255,0.09627625814369963,1.0611854925297164,0,0,-3.122606455004762
1.0056326834091964,0.08970039201193637,1.0924627150616828,0,0,-3.1307466817607805
1.0056326834091964,0.08970039201193637,1.1424627158067409,0,0,-3.1307466817607805
1.0056326834091964,0.08970039201193637,1.1474627156949821,0,0,-3.1307466817607805
1.0157003384239351,0.11000794775610469,1.1553836252949183,0,0,-3.1126675211967796
1.0157003384239351,0.11000794775610469,1.1953836244008487,0,0,-3.1126675211967796
1.0166328477507376,0.10125428258562573,1.2169442098283265,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.2669442105733846,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.2819442102381085,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.31694421038712,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.3669442111321781,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.3669442111321781,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.4169442118772362,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.4519442120262478,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.4669442116909717,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.5169442124360297,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.536944211988995,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.5669442113184426,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.6169442120635007,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.6169442120635007,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.6669442128085588,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.6719442126968,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.7169442144849394,0,0,-3.1221934372220455
1.0166328477507376,0.10125428258562573,1.7369442140379046,0,0,-3.1221934372220455
1.007092071543653,0.0664397004419989,1.8066919254890763,0,0,-3.1337703208208447
1.007092071543653,0.0664397004419989,1.8466919245950066,0,0,-3.1337703208208447
1.0049080655265152,0.004502956801551161,1.8227389460219614,0,0,-3.190243954029219
1.0049080655265152,0.004502956801551161,1.8727389467670195,0,0,-3.190243954029219
1.0049080655265152,0.004502956801551161,1.8777389466552608,0,0,-3.190243954029219
1.0061001784481853,0.028841984021563384,1.940757609412815,0,0,-3.1628826902957865
1.0061001784481853,0.028841984021563384,1.9807576085187453,0,0,-3.1628826902957865
0.996930862698613,0.0518983310921701,2.0496109766127764,0,0,-3.13879133522728
0.996930862698613,0.0518983310921701,2.0996109773578344,0,0,-3.13879133522728
0.996930862698613,0.0518983310921701,2.1196109769107996,0,0,-3.13879133522728
1.000938688807388,0.07057464178816238,2.1070271696025578,0,0,-3.11969088674299
1.000938688807388,0.07057464178816238,2.157027170347616,0,0,-3.11969088674299
1.0058692072279554,0.061529800833323794,2.1669349940941096,0,0,-3.1293578865516247
1.0058692072279554,0.061529800833323794,2.2169349948391677,0,0,-3.1293578865516247
1.0058692072279554,0.061529800833323794,2.2519349949881793,0,0,-3.1293578865516247
1.0069276626172379,0.06058074056155104,2.285585524071107,0,0,-3.132850241818085
1.0069276626172379,0.06058074056155104,2.335585524816165,0,0,-3.132850241818085
1.0069276626172379,0.06058074056155104,2.3405855247044065,0,0,-3.132850241818085
1.0176775002533824,0.06568204926403849,2.390058524377087,0,0,-3.131602381525232
1.0176775002533824,0.06568204926403849,2.4050585240418108,0,0,-3.131602381525232
1.0220481655386262,0.06430967496802922,2.4358362004924414,0,0,-3.1357787191327122
1.0220481655386262,0.06430967496802922,2.470836200641453,0,0,-3.1357787191327122
1.0220481655386262,0.06430967496802922,2.485836200306177,0,0,-3.1357787191327122
1.0220481655386262,0.06430967496802922,2.535836201051235,0,0,-3.1357787191327122
1.0220481655386262,0.06430967496802922,2.5408362009394763,0,0,-3.1357787191327122
1.0220481655386262,0.06430967496802922,2.5858362027276156,0,0,-3.1357787191327122
1.0220481655386262,0.06430967496802922,2.6058362022805808,0,0,-3.1357787191327122
1.014051761812631,0.08770621402225437,2.6513251263197763,0,0,-3.1226923376456313
1.014051761812631,0.08770621402225437,2.7013251270648344,0,0,-3.1226923376456313
1.014051761812631,0.08770621402225437,2.7063251269530757,0,0,-3.1226923376456313
1.0104709535976166,0.07564262751632618,2.684171409330523,0,0,-3.1393429112472626
1.0104709535976166,0.07564262751632618,2.7191714094795345,0,0,-3.1393429112472626
1.0134784683695657,0.06711906854377243,2.798995235055718,0,0,-3.1529530463985287
1.0134784683695657,0.06711906854377243,2.848995235800776,0,0,-3.1529530463985287
1.0134784683695657,0.06711906854377243,2.8539952356890175,0,0,-3.1529530463985287
1.0064525041828016,0.09117373350238953,2.90107493265764,0,0,-3.1318373130056707
1.0064525041828016,0.09117373350238953,2.921074932210605,0,0,-3.1318373130056707
1.0045839002279855,0.10911531760323491,2.9193947815692014,0,0,-3.1157906598637575
1.0045839002279855,0.10911531760323491,2.9593947806751317,0,0,-3.1157906598637575
0.9996536252041912,0.11059026189984361,2.964287222895402,0,0,-3.1158876994787588
0.9996536252041912,0.11059026189984361,3.01428722364046,0,0,-3.1158876994787588
0.9996536252041912,0.11059026189984361,3.019287223528701,0,0,-3.1158876994787588
0.9967321373999242,0.10427697438058078,3.057409273988253,0,0,-3.1229439633112275
0.9967321373999242,0.10427697438058078,3.077409273541218,0,0,-3.1229439633112275
0.9926355818986132,0.1031714091505322,3.0942538721449315,0,0,-3.124333251158979
0.9926355818986132,0.1031714091505322,3.1242538714743793,0,0,-3.124333251158979
0.9880297481101962,0.10150443534348598,3.122097358892899,0,0,-3.126408678055132
0.9880297481101962,0.10150443534348598,3.1570973590419107,0,0,-3.126408678055132
0.9864926448643826,0.09731985962095833,3.1447850653246365,0,0,-3.130634029124341
0.9864926448643826,0.09731985962095833,3.1947850660696946,0,0,-3.130634029124341
0.9824278942752734,0.09566521755816737,3.161903608004201,0,0,-3.1320811272168982
0.9824278942752734,0.09566521755816737,3.211903608749259,0,0,-3.1320811272168982
0.9824278942752734,0.09566521755816737,3.2469036088982706,0,0,-3.1320811272168982
0.979826198113054,0.09470445276445412,3.2076104730826387,0,0,-3.131769854335112
0.979826198113054,0.09470445276445412,3.2076104730826387,0,0,-3.131769854335112
0.974956555550191,0.09873400813152375,3.205367291972127,0,0,-3.1266987702193267
0.974956555550191,0.09873400813152375,3.205367291972127,0,0,-3.1266987702193267
0.974956555550191,0.09873400813152375,3.205367291972127,0,0,-3.1266987702193267
0.9732016652941988,0.0933566384783497,3.221368381053126,0,0,-3.1302644999485256
0.9732016652941988,0.0933566384783497,3.221368381053126,0,0,-3.1302644999485256
0.9732016652941988,0.0933566384783497,3.221368381053126,0,0,-3.1302644999485256
0.9700943444470119,0.09276588938705882,3.240067648736718,0,0,-3.128875427091137
0.9700943444470119,0.09276588938705882,3.240067648736718,0,0,-3.128875427091137
0.9700943444470119,0.09276588938705882,3.240067648736718,0,0,-3.128875427091137
0.9690819490010978,0.0895111681831033,3.2549406389444515,0,0,-3.130955796613902
0.9690819490010978,0.0895111681831033,3.2549406389444515,0,0,-3.130955796613902
0.9660059517975532,0.08981997047596757,3.2644566923990492,0,0,-3.1307127855056254
0.9660059517975532,0.08981997047596757,3.2644566923990492,0,0,-3.1307127855056254
0.9660059517975532,0.08981997047596757,3.2644566923990492,0,0,-3.1307127855056254
0.9614892024859022,0.0893876797193944,3.2755955477373235,0,0,-3.131588829139404
0.9614892024859022,0.0893876797193944,3.2755955477373235,0,0,-3.131588829139404
0.9604405462167904,0.09303610497250428,3.275289750769966,0,0,-3.1296797257968003
0.9604405462167904,0.09303610497250428,3.2402897506209545,0,0,-3.1296797257968003
0.9622416438775976,0.08971973174968584,3.2489555992767545,0,0,-3.136344296805226
0.9622416438775976,0.08971973174968584,3.1989555985316964,0,0,-3.136344296805226
0.9609128356543458,0.096965608363472,3.2506471548235782,0,0,-3.133333241873557
0.9609128356543458,0.096965608363472,3.20064715407852,0,0,-3.133333241873557
0.9609128356543458,0.096965608363472,3.180647154525555,0,0,-3.133333241873557
0.9645710946325147,0.09901584444920962,3.2143287735793837,0,0,-3.134975699665622
0.9645710946325147,0.09901584444920962,3.1643287728343257,0,0,-3.134975699665622
0.9655950045282469,0.10644460524926294,3.235431985889861,0,0,-3.132655359348698
0.9655950045282469,0.10644460524926294,3.185431985144803,0,0,-3.132655359348698
0.9655950045282469,0.10644460524926294,3.1454319860388726,0,0,-3.132655359348698
0.9668847942833428,0.10891853978314787,3.221069280203267,0,0,-3.1355062547036705
0.9668847942833428,0.10891853978314787,3.171069279458209,0,0,-3.1355062547036705
0.9668847942833428,0.10891853978314787,3.166069279569968,0,0,-3.1355062547036705
0.9691061278831894,0.10877183122259743,3.1712675665813648,0,0,-3.138512598029982
0.9691061278831894,0.10877183122259743,3.1512675670283996,0,0,-3.138512598029982
0.9685443484673728,0.11054731510749391,3.1652856015398987,0,0,-3.137071674613759
0.9685443484673728,0.11054731510749391,3.130285601390887,0,0,-3.137071674613759
0.9709260289276737,0.10600720261406968,3.142239626984512,0,0,-3.141827241723314
0.9709260289276737,0.10600720261406968,3.092239626239454,0,0,-3.141827241723314
0.9709260289276737,0.10600720261406968,3.0822396264629712,0,0,-3.141827241723314
0.9565776623757327,0.09731309612874078,3.10830019698968,0,0,-3.152419741582484
0.9565776623757327,0.09731309612874078,3.083300196617151,0,0,-3.152419741582484
0.9523489323882535,0.09002671249015207,3.086965998370348,0,0,-3.1631840120184376
0.9523489323882535,0.09002671249015207,3.03696599762529,0,0,-3.1631840120184376
0.9586827111927884,0.08560680755998865,3.0243310899530735,0,0,-3.173334367897992
0.9586827111927884,0.08560680755998865,2.9743310892080155,0,0,-3.173334367897992
0.9586827111927884,0.08560680755998865,2.934331090102085,0,0,-3.173334367897992
0.9839423112071681,0.08538679026129348,2.8117617290365726,0,0,-3.1811050766168574
0.9839423112071681,0.08538679026129348,2.7617617282915146,0,0,-3.1811050766168574
0.9839423112071681,0.08538679026129348,2.7567617284032733,0,0,-3.1811050766168574
0.9945182367307711,0.022262261834219407,2.6037352319139315,0,0,-3.2535925603145666
0.9945182367307711,0.022262261834219407,2.5837352323609664,0,0,-3.2535925603145666
0.9821494913910715,0.037573567555775546,2.556079267703804,0,0,-3.244382280041278
0.9821494913910715,0.037573567555775546,2.5210792675547924,0,0,-3.244382280041278
0.9560385594411773,0.05890708304979106,2.488274199138117,0,0,-3.229048679800521
0.9560385594411773,0.05890708304979106,2.438274198393059,0,0,-3.229048679800521
0.9560385594411773,0.05890708304979106,2.438274198393059,0,0,-3.229048679800521
0.9560385594411773,0.05890708304979106,2.388274197648001,0,0,-3.229048679800521
0.9560385594411773,0.05890708304979106,2.373274197983277,0,0,-3.229048679800521
0.9004016972266538,0.12121438708165289,2.4540901181921044,0,0,-3.18344194063464
0.9004016972266538,0.12121438708165289,2.4040901174470464,0,0,-3.18344194063464
0.9004016972266538,0.12121438708165289,2.399090117558805,0,0,-3.18344194063464
0.9230166566798295,0.15011718096025636,2.319007385851824,0,0,-3.1641758342043187
0.9230166566798295,0.15011718096025636,2.2990073862988587,0,0,-3.1641758342043187
0.9288345370253276,0.15580045849977225,2.257200126378228,0,0,-3.162348427491255
0.9288345370253276,0.15580045849977225,2.2222001262292164,0,0,-3.162348427491255
0.9214707594606449,0.13490980493527965,2.2618617235290928,0,0,-3.186193511282832
0.9214707594606449,0.13490980493527965,2.2118617227840347,0,0,-3.186193511282832
0.9336520294567681,0.12792800545321573,2.2082751952069595,0,0,-3.1942232316721983
0.9336520294567681,0.12792800545321573,2.1582751944619014,0,0,-3.1942232316721983
0.9336520294567681,0.12792800545321573,2.1382751949089362,0,0,-3.1942232316721983
0.9447703175349388,0.12863755428561413,2.091667902273973,0,0,-3.1920089289499223
0.9447703175349388,0.12863755428561413,2.041667901528915,0,0,-3.1920089289499223
0.9447703175349388,0.12863755428561413,2.0366679016406737,0,0,-3.1920089289499223
0.9574375362567102,0.09946145883445524,1.9943848732073488,0,0,-3.218838130182432
0.9574375362567102,0.09946145883445524,1.9593848730583372,0,0,-3.218838130182432
0.9762979523547511,0.0745475134690772,1.8527430056307979,0,0,-3.236538061360409
0.9762979523547511,0.0745475134690772,1.8027430048857398,0,0,-3.236538061360409
0.9762979523547511,0.0745475134690772,1.7827430053327746,0,0,-3.236538061360409
0.9653851411852384,0.04591901529473215,1.7042662134706956,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.6542662127256376,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.6492662128373963,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.604266211049257,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.5642662119433266,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.554266212166844,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.504266211421786,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.4842662118688208,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.454266212539373,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.404266211794315,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.404266211794315,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.354266211049257,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.3192662109002453,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.3042662112355214,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.2542662104904634,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.2342662109374982,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.2042662116080505,0,0,-3.253456303960734
0.9653851411852384,0.04591901529473215,1.1542662108629924,0,0,-3.253456303960734
0.9558589042545905,0.10962075256527583,1.2356882954105117,0,0,-3.155181751817566
0.9558589042545905,0.10962075256527583,1.1856882946654537,0,0,-3.155181751817566
0.9558589042545905,0.10962075256527583,1.1456882955595233,0,0,-3.155181751817566
0.9567716047479918,0.11781181349960819,1.151203401998179,0,0,-3.1499540833441846
0.9567716047479918,0.11781181349960819,1.1012034012531209,0,0,-3.1499540833441846
0.9567716047479918,0.11781181349960819,1.0812034017001557,0,0,-3.1499540833441846
0.956089362868961,0.12417631016206225,1.0722917931383493,0,0,-3.148675317990034
0.956089362868961,0.12417631016206225,1.0222917923932913,0,0,-3.148675317990034
0.9567451377236283,0.11747260925359869,1.057458172423218,0,0,-3.1603418525949003
0.9567451377236283,0.11747260925359869,1.0074581716781599,0,0,-3.1603418525949003
0.9567451377236283,0.11747260925359869,0.9724581715291483,0,0,-3.1603418525949003
0.9622578984440945,0.1168361967236703,0.9957927917236129,0,0,-3.1648451905400674
0.9622578984440945,0.1168361967236703,0.9457927909785548,0,0,-3.1648451905400674
0.9622578984440945,0.1168361967236703,0.9257927914255897,0,0,-3.1648451905400674
0.9735017358207966,0.1240200255450747,0.920223173750343,0,0,-3.1603088470109197
0.9735017358207966,0.1240200255450747,0.870223173005285,0,0,-3.1603088470109197
0.9735017358207966,0.1240200255450747,0.870223173005285,0,0,-3.1603088470109197
0.9816462358462366,0.12563543295806573,0.9081340455815343,0,0,-3.1590582853208558
0.9816462358462366,0.12563543295806573,0.9081340455815343,0,0,-3.1590582853208558
0.9908710470556686,0.11670960398728038,0.8962195495628514,0,0,-3.1671326906402144
0.9908710470556686,0.11670960398728038,0.8962195495628514,0,0,-3.1671326906402144
0.9908710470556686,0.11670960398728038,0.8962195495628514,0,0,-3.1671326906402144
1.0005506637616175,0.10828507855679091,0.8672305536240521,0,0,-3.1739684254861738
1.0005506637616175,0.10828507855679091,0.8672305536240521,0,0,-3.1739684254861738
1.0040060827082038,0.10805996994890266,0.8562543231485181,0,0,-3.171554668487378
1.0040060827082038,0.10805996994890266,0.8562543231485181,0,0,-3.171554668487378
1.0040060827082038,0.10805996994890266,0.8562543231485181,0,0,-3.171554668487378
1.0070591965401163,0.10609638362155427,0.8421542562060872,0,0,-3.17093962376281
1.0070591965401163,0.10609638362155427,0.8421542562060872,0,0,-3.17093962376281
1.0070591965401163,0.10609638362155427,0.8421542562060872,0,0,-3.17093962376281
1.0028889263827552,0.11522827119955595,0.8490185028466891,0,0,-3.161059909056287
1.0028889263827552,0.11522827119955595,0.8490185028466891,0,0,-3.161059909056287
0.9995583966336572,0.12110217311515781,0.8475684064279737,0,0,-3.156717633407957
0.9995583966336572,0.12110217311515781,0.8475684064279737,0,0,-3.156717633407957
0.9995583966336572,0.12110217311515781,0.8475684064279737,0,0,-3.156717633407957
0.9967483455096224,0.11561809606495868,0.8570591103537984,0,0,-3.1643780773365795
0.9967483455096224,0.11561809606495868,0.8570591103537984,0,0,-3.1643780773365795
0.9967483455096224,0.11561809606495868,0.8570591103537984,0,0,-3.1643780773365795
0.9943049748771209,0.12039657515538786,0.8517906127853652,0,0,-3.1585079541273275
0.9943049748771209,0.12039657515538786,0.8517906127853652,0,0,-3.1585079541273275
